hlj_id,domain,tag,domain_valid,validation_reason,model,req_id
REQ-009-HLJ-Chunk_1-Item_7-v1.0,FinTech,cancellation,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_7-v1.0,FinTech,payments,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_7-v1.0,FinTech,fx,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_7-v1.0,FinTech,workflow,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_7-v1.0,FinTech,validation,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_8-v1.0,FinTech,refund,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_8-v1.0,FinTech,cancellation,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_8-v1.0,FinTech,scheduled payments,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_8-v1.0,FinTech,compliance,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_8-v1.0,FinTech,payments,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_8-v1.0,FinTech,risk,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_9-v1.0,FinTech,compliance,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_9-v1.0,FinTech,fx,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_9-v1.0,FinTech,feature-toggle,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_9-v1.0,FinTech,regulation,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_10-v1.0,FinTech,compliance,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_10-v1.0,FinTech,documentation,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_1-Item_10-v1.0,FinTech,audit,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,audit,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,compliance,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,api,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,notification,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,email,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,sms,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,fx-rates,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_1-v1.0,FinTech,real-time,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_2-v1.0,FinTech,reporting,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_2-v1.0,FinTech,notification,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_2-v1.0,FinTech,usability,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_2-v1.0,FinTech,fx-rates,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_2-v1.0,FinTech,rate-lock,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_2-v1.0,FinTech,dashboard,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_3-v1.0,FinTech,compliance,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_3-v1.0,FinTech,payments,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_3-v1.0,FinTech,fx,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_3-v1.0,FinTech,fx-rates,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_4-v1.0,FinTech,fx,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_4-v1.0,FinTech,database,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_4-v1.0,FinTech,rollback,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_4-v1.0,FinTech,metadata,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_4-v1.0,FinTech,beta,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_4-v1.0,FinTech,fx-rates,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_4-v1.0,FinTech,availability,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_5-v1.0,FinTech,scheduled payments,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_5-v1.0,FinTech,ui,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_5-v1.0,FinTech,fx-rates,True,whitelist,meta70b,req-009
REQ-009-HLJ-Chunk_2-Item_5-v1.0,FinTech,retry,True,whitelist,meta70b,req-009
REQ-014-HLJ-Chunk_1-Item_1-v1.0,FinTech,integration,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_1-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_1-v1.0,FinTech,oracle,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_1-v1.0,FinTech,estimation,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_1-v1.0,FinTech,blockchain,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_2-v1.0,FinTech,usability,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_2-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_2-v1.0,FinTech,ui,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_2-v1.0,FinTech,estimation,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_2-v1.0,FinTech,real-time,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_3-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_3-v1.0,FinTech,estimation,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_4-v1.0,FinTech,usability,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_4-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_4-v1.0,FinTech,advanced,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_4-v1.0,FinTech,estimation,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_4-v1.0,FinTech,dynamic,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_5-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_5-v1.0,FinTech,notification,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_5-v1.0,FinTech,estimation,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_1-Item_5-v1.0,FinTech,transaction,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_6-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_6-v1.0,FinTech,estimation,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_6-v1.0,FinTech,display,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_7-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_7-v1.0,FinTech,adjust,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_8-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_8-v1.0,FinTech,fee spike,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_8-v1.0,FinTech,congestion,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_9-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_9-v1.0,FinTech,inaccuracy,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_9-v1.0,FinTech,retry,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_10-v1.0,FinTech,gas-fee,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_10-v1.0,FinTech,confirmation,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_11-v1.0,FinTech,security,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_11-v1.0,FinTech,compliance,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_11-v1.0,FinTech,user data,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_12-v1.0,FinTech,audit,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_12-v1.0,FinTech,logging,True,whitelist,meta70b,req-014
REQ-014-HLJ-Chunk_2-Item_12-v1.0,FinTech,fee query,True,whitelist,meta70b,req-014
REQ-013-HLJ-Chunk_1-Item_1-v1.0,FinTech,batch,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_1-v1.0,FinTech,engine,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_1-v1.0,FinTech,transaction-management,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,logging,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,audit,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,logic,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,batch,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_3-v1.0,FinTech,batch,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_3-v1.0,FinTech,rollback,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_3-v1.0,FinTech,failurehandling,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,failure,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,rollback,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,reporting,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,reliability,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,atomicity,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,rollback,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,batch,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,consistency,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_1-v1.0,FinTech,notification,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_1-v1.0,FinTech,compliance,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_1-v1.0,FinTech,financialregulations,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_2-v1.0,FinTech,rollback,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_2-v1.0,FinTech,security,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_2-v1.0,FinTech,notification,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_3-v1.0,FinTech,compliance,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_3-v1.0,FinTech,security,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_3-v1.0,FinTech,audit,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_4-v1.0,FinTech,security,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_4-v1.0,FinTech,notification,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_4-v1.0,FinTech,payoutstatus,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_5-v1.0,FinTech,compliance,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_6-v1.0,FinTech,documentation,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_6-v1.0,FinTech,training,True,whitelist,meta70b,req-013
REQ-013-HLJ-Chunk_2-Item_7-v1.0,FinTech,testing,True,whitelist,meta70b,req-013
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,instrumentation,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,performance,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,analytics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,timing,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,optimization,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,analytics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,reporting,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,performance,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,segmentation,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,instrumentation,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,metrics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,visualization,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,analytics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,telemetry,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,metrics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,performance,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,dashboard,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,privacy,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,engineering,,unknown_domain_in_tag,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,alert,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,dashboard,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,analytics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,visualization,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,diagnostics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,debugging,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,regression,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,alert,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,sla,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,dashboard,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,analytics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,performance,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,performance,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,ci/cd,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,alert,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,regression,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,analytics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,optimization,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,performance,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,remediation,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,analytics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,fallback,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,external services,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,diagnostics,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,regression,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,alert,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,privacy,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,sla,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,performance,True,whitelist,meta70b,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,compliance,True,whitelist,meta70b,req-025
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,logging,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,audit,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,access_logs,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,database,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,compliance,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,logging,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,middleware,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,compliance,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,api,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,access_logs,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,security,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,roles,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,compliance,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,export,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,export_controls,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,security,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,security,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,filter,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,compliance,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,export,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,export_controls,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,csv,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,privacy,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,export,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,data-protection,,unknown_domain_in_tag,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,security,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,rate-limiting,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,audit,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,filter,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,export,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,export_controls,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,security,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,compliance,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,privacy,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,notification,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,security,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,compliance,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,roles,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,documentation,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,docs,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,audit,True,whitelist,meta70b,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,security,True,whitelist,meta70b,req-022
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,feature-flags,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,scalable,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,segmentation,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,geo-segmentation,,unknown_domain_in_tag,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,feature-flags,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,geo-ip,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,deployment,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,rollback,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,geo-targeting,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,progressive-rollout,,unknown_domain_in_tag,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,feature-flags,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,admin,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,geo-ip,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,portal,False,domain_mismatch,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,edge_cases,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,geo-ip,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,feature-flags,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,integration,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,rollback,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,location-resolution,,unknown_domain_in_tag,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,real-time,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,geo-ip,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,feature-flags,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,fallback,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,admin portal,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_6-v1.0,SaaS,documentation,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_6-v1.0,SaaS,developer,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_6-v1.0,SaaS,real-time-analytics,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_6-v1.0,SaaS,dashboard,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_6-v1.0,SaaS,metrics,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_7-v1.0,SaaS,audit,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_7-v1.0,SaaS,compliance,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_7-v1.0,SaaS,real-time-analytics,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_7-v1.0,SaaS,monitoring,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_7-v1.0,SaaS,alert,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_8-v1.0,SaaS,authentication,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_8-v1.0,SaaS,rollback,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_8-v1.0,SaaS,user_experience,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_8-v1.0,SaaS,infrastructure,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_9-v1.0,SaaS,compliance,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_9-v1.0,SaaS,privacy,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_10-v1.0,SaaS,documentation,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_10-v1.0,SaaS,onboarding,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_11-v1.0,SaaS,documentation,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_11-v1.0,SaaS,change log,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_11-v1.0,SaaS,versioning,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_12-v1.0,SaaS,infrastructure,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_12-v1.0,SaaS,location awareness,True,whitelist,meta70b,req-023
REQ-023-HLJ-Chunk_2-Item_12-v1.0,SaaS,geolocation,,unknown_domain_in_tag,meta70b,req-023
REQ-024-HLJ-Chunk_1-Item_1-v1.0,SaaS,template,True,whitelist,meta70b,req-024
