tag,hlj_id,requirement_id,model,version,cluster_id
fx,REQ-009-HLJ-Chunk_1-Item_4-v1.0,req-009,gpt41,tags_v2,all_88
api,REQ-009-HLJ-Chunk_1-Item_4-v1.0,req-009,gpt41,tags_v2,all_52
fx,REQ-009-HLJ-Chunk_1-Item_5-v1.0,req-009,gpt41,tags_v1,all_88
notifications,REQ-009-HLJ-Chunk_1-Item_5-v1.0,req-009,gpt41,tags_v1,all_83
fx,REQ-009-HLJ-Chunk_1-Item_5-v1.0,req-009,gpt41,tags_v2,all_88
notification,REQ-009-HLJ-Chunk_1-Item_5-v1.0,req-009,gpt41,tags_v2,all_83
audit,REQ-009-HLJ-Chunk_1-Item_6-v1.0,req-009,gpt41,tags_v1,all_25
fx,REQ-009-HLJ-Chunk_1-Item_6-v1.0,req-009,gpt41,tags_v1,all_88
audit,REQ-009-HLJ-Chunk_1-Item_6-v1.0,req-009,gpt41,tags_v2,all_25
fx,REQ-009-HLJ-Chunk_1-Item_6-v1.0,req-009,gpt41,tags_v2,all_88
fx,REQ-009-HLJ-Chunk_1-Item_7-v1.0,req-009,gpt41,tags_v1,all_88
validation,REQ-009-HLJ-Chunk_1-Item_7-v1.0,req-009,gpt41,tags_v1,all_91
fx,REQ-009-HLJ-Chunk_1-Item_7-v1.0,req-009,gpt41,tags_v2,all_88
validation,REQ-009-HLJ-Chunk_1-Item_7-v1.0,req-009,gpt41,tags_v2,all_91
scheduled payments,REQ-009-HLJ-Chunk_1-Item_8-v1.0,req-009,gpt41,tags_v1,all_86
refund,REQ-009-HLJ-Chunk_1-Item_8-v1.0,req-009,gpt41,tags_v1,all_92
cancellation,REQ-009-HLJ-Chunk_1-Item_8-v1.0,req-009,gpt41,tags_v1,all_93
scheduled payments,REQ-009-HLJ-Chunk_1-Item_8-v1.0,req-009,gpt41,tags_v2,all_86
refund,REQ-009-HLJ-Chunk_1-Item_8-v1.0,req-009,gpt41,tags_v2,all_92
fx,REQ-009-HLJ-Chunk_1-Item_9-v1.0,req-009,gpt41,tags_v1,all_88
compliance,REQ-009-HLJ-Chunk_1-Item_9-v1.0,req-009,gpt41,tags_v1,all_12
fx,REQ-009-HLJ-Chunk_1-Item_9-v1.0,req-009,gpt41,tags_v2,all_88
compliance,REQ-009-HLJ-Chunk_1-Item_10-v1.0,req-009,gpt41,tags_v1,all_12
documentation,REQ-009-HLJ-Chunk_1-Item_10-v1.0,req-009,gpt41,tags_v1,all_40
compliance,REQ-009-HLJ-Chunk_1-Item_10-v1.0,req-009,gpt41,tags_v2,all_12
documentation,REQ-009-HLJ-Chunk_1-Item_10-v1.0,req-009,gpt41,tags_v2,all_40
audit,REQ-009-HLJ-Chunk_2-Item_1-v1.0,req-009,gpt41,tags_v1,all_25
compliance,REQ-009-HLJ-Chunk_2-Item_1-v1.0,req-009,gpt41,tags_v1,all_12
audit,REQ-009-HLJ-Chunk_2-Item_1-v1.0,req-009,gpt41,tags_v2,all_25
compliance,REQ-009-HLJ-Chunk_2-Item_1-v1.0,req-009,gpt41,tags_v2,all_12
notifications,REQ-009-HLJ-Chunk_2-Item_2-v1.0,req-009,gpt41,tags_v1,all_83
usability,REQ-009-HLJ-Chunk_2-Item_2-v1.0,req-009,gpt41,tags_v1,all_94
notification,REQ-009-HLJ-Chunk_2-Item_2-v1.0,req-009,gpt41,tags_v2,all_83
usability,REQ-009-HLJ-Chunk_2-Item_2-v1.0,req-009,gpt41,tags_v2,all_94
dashboard,REQ-009-HLJ-Chunk_2-Item_3-v1.0,req-009,gpt41,tags_v1,all_22
compliance,REQ-009-HLJ-Chunk_2-Item_3-v1.0,req-009,gpt41,tags_v1,all_12
compliance,REQ-009-HLJ-Chunk_2-Item_3-v1.0,req-009,gpt41,tags_v2,all_12
fx,REQ-009-HLJ-Chunk_2-Item_4-v1.0,req-009,gpt41,tags_v1,all_88
availability,REQ-009-HLJ-Chunk_2-Item_4-v1.0,req-009,gpt41,tags_v1,all_57
fx,REQ-009-HLJ-Chunk_2-Item_4-v1.0,req-009,gpt41,tags_v2,all_88
scheduled payments,REQ-009-HLJ-Chunk_2-Item_5-v1.0,req-009,gpt41,tags_v1,all_86
retry,REQ-009-HLJ-Chunk_2-Item_5-v1.0,req-009,gpt41,tags_v1,all_95
scheduled payments,REQ-009-HLJ-Chunk_2-Item_5-v1.0,req-009,gpt41,tags_v2,all_86
fx,REQ-009-HLJ-Chunk_2-Item_6-v1.0,req-009,gpt41,tags_v1,all_88
api,REQ-009-HLJ-Chunk_2-Item_6-v1.0,req-009,gpt41,tags_v1,all_52
fx,REQ-009-HLJ-Chunk_2-Item_6-v1.0,req-009,gpt41,tags_v2,all_88
api,REQ-009-HLJ-Chunk_2-Item_6-v1.0,req-009,gpt41,tags_v2,all_52
sla,REQ-009-HLJ-Chunk_2-Item_7-v1.0,req-009,gpt41,tags_v1,all_96
compliance,REQ-009-HLJ-Chunk_2-Item_7-v1.0,req-009,gpt41,tags_v1,all_12
sla,REQ-009-HLJ-Chunk_2-Item_7-v1.0,req-009,gpt41,tags_v2,all_96
compliance,REQ-009-HLJ-Chunk_2-Item_7-v1.0,req-009,gpt41,tags_v2,all_12
beta,REQ-009-HLJ-Chunk_2-Item_8-v1.0,req-009,gpt41,tags_v1,all_97
rollout,REQ-009-HLJ-Chunk_2-Item_8-v1.0,req-009,gpt41,tags_v1,all_59
beta,REQ-009-HLJ-Chunk_2-Item_8-v1.0,req-009,gpt41,tags_v2,all_97
documentation,REQ-009-HLJ-Chunk_2-Item_9-v1.0,req-009,gpt41,tags_v1,all_40
documentation,REQ-009-HLJ-Chunk_2-Item_9-v1.0,req-009,gpt41,tags_v2,all_40
delivery,REQ-009-HLJ-Chunk_2-Item_10-v1.0,req-009,gpt41,tags_v1,all_98
implementation,REQ-009-HLJ-Chunk_2-Item_10-v1.0,req-009,gpt41,tags_v1,all_99
delivery,REQ-009-HLJ-Chunk_2-Item_10-v1.0,req-009,gpt41,tags_v2,all_98
integration,REQ-014-HLJ-Chunk_1-Item_1-v1.0,req-014,gpt41,tags_v1,all_0
oracle,REQ-014-HLJ-Chunk_1-Item_1-v1.0,req-014,gpt41,tags_v1,all_100
integration,REQ-014-HLJ-Chunk_1-Item_1-v1.0,req-014,gpt41,tags_v2,all_0
oracle,REQ-014-HLJ-Chunk_1-Item_1-v1.0,req-014,gpt41,tags_v2,all_100
usability,REQ-014-HLJ-Chunk_1-Item_2-v1.0,req-014,gpt41,tags_v1,all_94
ui,REQ-014-HLJ-Chunk_1-Item_2-v1.0,req-014,gpt41,tags_v1,all_87
usability,REQ-014-HLJ-Chunk_1-Item_2-v1.0,req-014,gpt41,tags_v2,all_94
ui,REQ-014-HLJ-Chunk_1-Item_2-v1.0,req-014,gpt41,tags_v2,all_87
usability,REQ-014-HLJ-Chunk_1-Item_4-v1.0,req-014,gpt41,tags_v1,all_94
advanced,REQ-014-HLJ-Chunk_1-Item_4-v1.0,req-014,gpt41,tags_v1,all_101
usability,REQ-014-HLJ-Chunk_1-Item_4-v1.0,req-014,gpt41,tags_v2,all_94
advanced,REQ-014-HLJ-Chunk_1-Item_4-v1.0,req-014,gpt41,tags_v2,all_101
notification,REQ-014-HLJ-Chunk_1-Item_5-v1.0,req-014,gpt41,tags_v1,all_83
notification,REQ-014-HLJ-Chunk_1-Item_5-v1.0,req-014,gpt41,tags_v2,all_83
usability,REQ-014-HLJ-Chunk_1-Item_6-v1.0,req-014,gpt41,tags_v1,all_94
reliability,REQ-014-HLJ-Chunk_1-Item_6-v1.0,req-014,gpt41,tags_v1,all_102
usability,REQ-014-HLJ-Chunk_1-Item_6-v1.0,req-014,gpt41,tags_v2,all_94
reliability,REQ-014-HLJ-Chunk_1-Item_6-v1.0,req-014,gpt41,tags_v2,all_102
security,REQ-014-HLJ-Chunk_1-Item_7-v1.0,req-014,gpt41,tags_v1,all_44
blocking,REQ-014-HLJ-Chunk_1-Item_7-v1.0,req-014,gpt41,tags_v1,all_30
security,REQ-014-HLJ-Chunk_1-Item_7-v1.0,req-014,gpt41,tags_v2,all_44
blocking,REQ-014-HLJ-Chunk_1-Item_7-v1.0,req-014,gpt41,tags_v2,all_30
security,REQ-014-HLJ-Chunk_1-Item_8-v1.0,req-014,gpt41,tags_v1,all_44
compliance,REQ-014-HLJ-Chunk_1-Item_8-v1.0,req-014,gpt41,tags_v1,all_12
privacy,REQ-014-HLJ-Chunk_1-Item_8-v1.0,req-014,gpt41,tags_v1,all_18
security,REQ-014-HLJ-Chunk_1-Item_8-v1.0,req-014,gpt41,tags_v2,all_44
compliance,REQ-014-HLJ-Chunk_1-Item_8-v1.0,req-014,gpt41,tags_v2,all_12
logging,REQ-014-HLJ-Chunk_1-Item_9-v1.0,req-014,gpt41,tags_v1,all_24
audit,REQ-014-HLJ-Chunk_1-Item_9-v1.0,req-014,gpt41,tags_v1,all_25
audit,REQ-014-HLJ-Chunk_1-Item_9-v1.0,req-014,gpt41,tags_v2,all_25
documentation,REQ-014-HLJ-Chunk_1-Item_10-v1.0,req-014,gpt41,tags_v1,all_40
support,REQ-014-HLJ-Chunk_1-Item_10-v1.0,req-014,gpt41,tags_v1,all_56
documentation,REQ-014-HLJ-Chunk_1-Item_10-v1.0,req-014,gpt41,tags_v2,all_40
support,REQ-014-HLJ-Chunk_1-Item_10-v1.0,req-014,gpt41,tags_v2,all_56
engine,REQ-013-HLJ-Chunk_1-Item_1-v1.0,req-013,gpt41,tags_v1,all_103
batch,REQ-013-HLJ-Chunk_1-Item_1-v1.0,req-013,gpt41,tags_v1,all_104
compliance,REQ-013-HLJ-Chunk_1-Item_1-v1.0,req-013,gpt41,tags_v1,all_12
engine,REQ-013-HLJ-Chunk_1-Item_1-v1.0,req-013,gpt41,tags_v2,all_103
batch,REQ-013-HLJ-Chunk_1-Item_1-v1.0,req-013,gpt41,tags_v2,all_104
logging,REQ-013-HLJ-Chunk_1-Item_2-v1.0,req-013,gpt41,tags_v1,all_24
audit,REQ-013-HLJ-Chunk_1-Item_2-v1.0,req-013,gpt41,tags_v1,all_25
logs,REQ-013-HLJ-Chunk_1-Item_2-v1.0,req-013,gpt41,tags_v2,all_24
audit,REQ-013-HLJ-Chunk_1-Item_2-v1.0,req-013,gpt41,tags_v2,all_25
scheduling,REQ-013-HLJ-Chunk_1-Item_3-v1.0,req-013,gpt41,tags_v1,all_105
batch,REQ-013-HLJ-Chunk_1-Item_3-v1.0,req-013,gpt41,tags_v1,all_104
batch,REQ-013-HLJ-Chunk_1-Item_3-v1.0,req-013,gpt41,tags_v2,all_104
failure,REQ-013-HLJ-Chunk_1-Item_4-v1.0,req-013,gpt41,tags_v1,all_106
rollback,REQ-013-HLJ-Chunk_1-Item_4-v1.0,req-013,gpt41,tags_v1,all_59
reliability,REQ-013-HLJ-Chunk_1-Item_4-v1.0,req-013,gpt41,tags_v1,all_102
failure,REQ-013-HLJ-Chunk_1-Item_4-v1.0,req-013,gpt41,tags_v2,all_106
rollback,REQ-013-HLJ-Chunk_1-Item_4-v1.0,req-013,gpt41,tags_v2,all_59
atomicity,REQ-013-HLJ-Chunk_1-Item_5-v1.0,req-013,gpt41,tags_v1,all_107
rollback,REQ-013-HLJ-Chunk_1-Item_5-v1.0,req-013,gpt41,tags_v1,all_59
consistency,REQ-013-HLJ-Chunk_1-Item_5-v1.0,req-013,gpt41,tags_v1,all_108
atomicity,REQ-013-HLJ-Chunk_1-Item_5-v1.0,req-013,gpt41,tags_v2,all_107
rollback,REQ-013-HLJ-Chunk_1-Item_5-v1.0,req-013,gpt41,tags_v2,all_59
retry,REQ-013-HLJ-Chunk_1-Item_6-v1.0,req-013,gpt41,tags_v1,all_95
partial,REQ-013-HLJ-Chunk_1-Item_6-v1.0,req-013,gpt41,tags_v1,all_109
retry,REQ-013-HLJ-Chunk_1-Item_6-v1.0,req-013,gpt41,tags_v2,all_95
partial,REQ-013-HLJ-Chunk_1-Item_6-v1.0,req-013,gpt41,tags_v2,all_109
logging,REQ-013-HLJ-Chunk_1-Item_7-v1.0,req-013,gpt41,tags_v1,all_24
exception,REQ-013-HLJ-Chunk_1-Item_7-v1.0,req-013,gpt41,tags_v1,all_110
logs,REQ-013-HLJ-Chunk_1-Item_7-v1.0,req-013,gpt41,tags_v2,all_24
exception,REQ-013-HLJ-Chunk_1-Item_7-v1.0,req-013,gpt41,tags_v2,all_110
audit,REQ-013-HLJ-Chunk_1-Item_8-v1.0,req-013,gpt41,tags_v1,all_25
logging,REQ-013-HLJ-Chunk_1-Item_8-v1.0,req-013,gpt41,tags_v1,all_24
compliance,REQ-013-HLJ-Chunk_1-Item_8-v1.0,req-013,gpt41,tags_v1,all_12
audit,REQ-013-HLJ-Chunk_1-Item_8-v1.0,req-013,gpt41,tags_v2,all_25
logs,REQ-013-HLJ-Chunk_1-Item_8-v1.0,req-013,gpt41,tags_v2,all_24
reporting,REQ-013-HLJ-Chunk_1-Item_9-v1.0,req-013,gpt41,tags_v1,all_55
exception,REQ-013-HLJ-Chunk_1-Item_9-v1.0,req-013,gpt41,tags_v1,all_110
reporting,REQ-013-HLJ-Chunk_1-Item_9-v1.0,req-013,gpt41,tags_v2,all_55
exception,REQ-013-HLJ-Chunk_1-Item_9-v1.0,req-013,gpt41,tags_v2,all_110
dashboard,REQ-013-HLJ-Chunk_1-Item_10-v1.0,req-013,gpt41,tags_v1,all_22
admin,REQ-013-HLJ-Chunk_1-Item_10-v1.0,req-013,gpt41,tags_v1,all_8
dashboard,REQ-013-HLJ-Chunk_1-Item_10-v1.0,req-013,gpt41,tags_v2,all_22
admin,REQ-013-HLJ-Chunk_1-Item_10-v1.0,req-013,gpt41,tags_v2,all_8
notification,REQ-013-HLJ-Chunk_2-Item_1-v1.0,req-013,gpt41,tags_v1,all_83
status,REQ-013-HLJ-Chunk_2-Item_1-v1.0,req-013,gpt41,tags_v1,all_111
notification,REQ-013-HLJ-Chunk_2-Item_1-v1.0,req-013,gpt41,tags_v2,all_83
status,REQ-013-HLJ-Chunk_2-Item_1-v1.0,req-013,gpt41,tags_v2,all_111
notification,REQ-013-HLJ-Chunk_2-Item_2-v1.0,req-013,gpt41,tags_v1,all_83
rollback,REQ-013-HLJ-Chunk_2-Item_2-v1.0,req-013,gpt41,tags_v1,all_59
notification,REQ-013-HLJ-Chunk_2-Item_2-v1.0,req-013,gpt41,tags_v2,all_83
rollback,REQ-013-HLJ-Chunk_2-Item_2-v1.0,req-013,gpt41,tags_v2,all_59
compliance,REQ-013-HLJ-Chunk_2-Item_3-v1.0,req-013,gpt41,tags_v1,all_12
security,REQ-013-HLJ-Chunk_2-Item_3-v1.0,req-013,gpt41,tags_v1,all_44
audit,REQ-013-HLJ-Chunk_2-Item_3-v1.0,req-013,gpt41,tags_v1,all_25
compliance,REQ-013-HLJ-Chunk_2-Item_3-v1.0,req-013,gpt41,tags_v2,all_12
security,REQ-013-HLJ-Chunk_2-Item_3-v1.0,req-013,gpt41,tags_v2,all_44
security,REQ-013-HLJ-Chunk_2-Item_4-v1.0,req-013,gpt41,tags_v1,all_44
access,REQ-013-HLJ-Chunk_2-Item_4-v1.0,req-013,gpt41,tags_v1,all_112
security,REQ-013-HLJ-Chunk_2-Item_4-v1.0,req-013,gpt41,tags_v2,all_44
access,REQ-013-HLJ-Chunk_2-Item_4-v1.0,req-013,gpt41,tags_v2,all_112
instrumentation,REQ-025-HLJ-Chunk_1-Item_1-v1.0,req-025,gpt41,tags_v1,all_113
timing,REQ-025-HLJ-Chunk_1-Item_1-v1.0,req-025,gpt41,tags_v1,all_114
performance,REQ-025-HLJ-Chunk_1-Item_1-v1.0,req-025,gpt41,tags_v1,all_65
instrumentation,REQ-025-HLJ-Chunk_1-Item_1-v1.0,req-025,gpt41,tags_v2,all_113
timing,REQ-025-HLJ-Chunk_1-Item_1-v1.0,req-025,gpt41,tags_v2,all_114
reporting,REQ-025-HLJ-Chunk_1-Item_2-v1.0,req-025,gpt41,tags_v1,all_55
segmentation,REQ-025-HLJ-Chunk_1-Item_2-v1.0,req-025,gpt41,tags_v1,all_115
analytics,REQ-025-HLJ-Chunk_1-Item_2-v1.0,req-025,gpt41,tags_v1,all_32
reporting,REQ-025-HLJ-Chunk_1-Item_2-v1.0,req-025,gpt41,tags_v2,all_55
segmentation,REQ-025-HLJ-Chunk_1-Item_2-v1.0,req-025,gpt41,tags_v2,all_115
metrics,REQ-025-HLJ-Chunk_1-Item_3-v1.0,req-025,gpt41,tags_v1,all_116
visualization,REQ-025-HLJ-Chunk_1-Item_3-v1.0,req-025,gpt41,tags_v1,all_33
analytics,REQ-025-HLJ-Chunk_1-Item_3-v1.0,req-025,gpt41,tags_v1,all_32
metrics,REQ-025-HLJ-Chunk_1-Item_3-v1.0,req-025,gpt41,tags_v2,all_116
visualization,REQ-025-HLJ-Chunk_1-Item_3-v1.0,req-025,gpt41,tags_v2,all_33
alerting,REQ-025-HLJ-Chunk_1-Item_4-v1.0,req-025,gpt41,tags_v1,all_53
diagnostics,REQ-025-HLJ-Chunk_1-Item_4-v1.0,req-025,gpt41,tags_v1,all_117
regression,REQ-025-HLJ-Chunk_1-Item_4-v1.0,req-025,gpt41,tags_v1,all_118
alert,REQ-025-HLJ-Chunk_1-Item_4-v1.0,req-025,gpt41,tags_v2,all_53
diagnostics,REQ-025-HLJ-Chunk_1-Item_4-v1.0,req-025,gpt41,tags_v2,all_117
alerting,REQ-025-HLJ-Chunk_1-Item_5-v1.0,req-025,gpt41,tags_v1,all_53
sla,REQ-025-HLJ-Chunk_1-Item_5-v1.0,req-025,gpt41,tags_v1,all_96
performance,REQ-025-HLJ-Chunk_1-Item_5-v1.0,req-025,gpt41,tags_v1,all_65
alert,REQ-025-HLJ-Chunk_1-Item_5-v1.0,req-025,gpt41,tags_v2,all_53
sla,REQ-025-HLJ-Chunk_1-Item_5-v1.0,req-025,gpt41,tags_v2,all_96
regression,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,gpt41,tags_v1,all_118
performance,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,gpt41,tags_v1,all_65
regression,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,gpt41,tags_v2,all_118
remediation,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,gpt41,tags_v1,all_119
regression,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,gpt41,tags_v1,all_118
remediation,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,gpt41,tags_v2,all_119
resilience,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,gpt41,tags_v1,all_120
external,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,gpt41,tags_v1,all_121
alerting,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,gpt41,tags_v1,all_53
resilience,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,gpt41,tags_v2,all_120
external,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,gpt41,tags_v2,all_121
prompt,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,gpt41,tags_v1,all_122
usability,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,gpt41,tags_v1,all_94
performance,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,gpt41,tags_v1,all_65
prompt,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,gpt41,tags_v2,all_122
usability,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,gpt41,tags_v2,all_94
privacy,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,gpt41,tags_v1,all_18
compliance,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,gpt41,tags_v1,all_12
analytics,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,gpt41,tags_v1,all_32
privacy,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,gpt41,tags_v2,all_18
compliance,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,gpt41,tags_v2,all_12
transparency,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,gpt41,tags_v1,all_123
privacy,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,gpt41,tags_v1,all_18
compliance,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,gpt41,tags_v1,all_12
transparency,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,gpt41,tags_v2,all_123
privacy,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,gpt41,tags_v2,all_18
self-service,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,gpt41,tags_v1,all_54
analytics,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,gpt41,tags_v1,all_32
analytics,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,gpt41,tags_v2,all_32
audit,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,gpt41,tags_v1,all_25
logging,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,gpt41,tags_v1,all_24
compliance,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,gpt41,tags_v1,all_12
audit,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,gpt41,tags_v2,all_25
logs,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,gpt41,tags_v2,all_24
retention,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,gpt41,tags_v1,all_124
compliance,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,gpt41,tags_v1,all_12
policy,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,gpt41,tags_v1,all_125
retention,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,gpt41,tags_v2,all_124
compliance,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,gpt41,tags_v2,all_12
export,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,gpt41,tags_v1,all_126
roles,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,gpt41,tags_v1,all_127
security,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,gpt41,tags_v1,all_44
export,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,gpt41,tags_v2,all_126
roles,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,gpt41,tags_v2,all_127
filter,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,gpt41,tags_v1,all_70
export,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,gpt41,tags_v1,all_126
filter,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,gpt41,tags_v2,all_70
export,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,gpt41,tags_v2,all_126
privacy,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,gpt41,tags_v1,all_18
masking,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,gpt41,tags_v1,all_128
data-protection,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,gpt41,tags_v1,all_129
privacy,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,gpt41,tags_v2,all_18
masking,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,gpt41,tags_v2,all_128
audit,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,gpt41,tags_v1,all_25
audit,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,gpt41,tags_v2,all_25
notification,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,gpt41,tags_v1,all_83
anomaly,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,gpt41,tags_v1,all_130
anomaly,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,gpt41,tags_v2,all_130
docs,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,gpt41,tags_v1,all_131
compliance,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,gpt41,tags_v1,all_12
docs,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,gpt41,tags_v2,all_131
compliance,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,gpt41,tags_v2,all_12
rate-limit,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,gpt41,tags_v1,all_47
abuse,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,gpt41,tags_v1,all_132
security,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,gpt41,tags_v1,all_44
abuse,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,gpt41,tags_v2,all_132
regulation,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,gpt41,tags_v1,all_19
privacy,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,gpt41,tags_v1,all_18
data-protection,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,gpt41,tags_v1,all_129
privacy,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,gpt41,tags_v2,all_18
feature-flags,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,gpt41,tags_v1,all_133
scalable,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,gpt41,tags_v1,all_134
geo-segmentation,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,gpt41,tags_v1,all_135
scalable,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,gpt41,tags_v2,all_134
feature-flags,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,gpt41,tags_v1,all_133
deployment,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,gpt41,tags_v1,all_136
progressive-rollout,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,gpt41,tags_v1,all_137
deployment,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,gpt41,tags_v2,all_136
admin,REQ-023-HLJ-Chunk_1-Item_3-v1.0,req-023,gpt41,tags_v1,all_8
feature-flags,REQ-023-HLJ-Chunk_1-Item_3-v1.0,req-023,gpt41,tags_v1,all_133
portal,REQ-023-HLJ-Chunk_1-Item_3-v1.0,req-023,gpt41,tags_v1,all_138
admin,REQ-023-HLJ-Chunk_1-Item_3-v1.0,req-023,gpt41,tags_v2,all_8
geo-ip,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,gpt41,tags_v1,all_139
real-time,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,gpt41,tags_v1,all_49
location-resolution,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,gpt41,tags_v1,all_140
geo-ip,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,gpt41,tags_v2,all_139
geo-ip,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,gpt41,tags_v1,all_139
fallback,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,gpt41,tags_v1,all_58
geo-ip,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,gpt41,tags_v2,all_139
dashboard,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,gpt41,tags_v1,all_22
real-time-analytics,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,gpt41,tags_v1,all_141
kpi-tracking,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,gpt41,tags_v1,all_142
dashboard,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,gpt41,tags_v2,all_22
real-time-analytics,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,gpt41,tags_v2,all_141
rollback,REQ-023-HLJ-Chunk_1-Item_7-v1.0,req-023,gpt41,tags_v1,all_59
rollback,REQ-023-HLJ-Chunk_1-Item_7-v1.0,req-023,gpt41,tags_v2,all_59
user-notification,REQ-023-HLJ-Chunk_1-Item_8-v1.0,req-023,gpt41,tags_v1,all_83
